"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"EA19","HUR","TOT","PC_LF","Q","2006-Q3",8.266666,
"EA19","HUR","TOT","PC_LF","Q","2006-Q4",8,
"EA19","HUR","TOT","PC_LF","Q","2007-Q1",7.8,
"EA19","HUR","TOT","PC_LF","Q","2007-Q2",7.533333,
"EA19","HUR","TOT","PC_LF","Q","2007-Q3",7.466667,
"EA19","HUR","TOT","PC_LF","Q","2007-Q4",7.3,
"EA19","HUR","TOT","PC_LF","Q","2008-Q1",7.3,
"EA19","HUR","TOT","PC_LF","Q","2008-Q2",7.433333,
"EA19","HUR","TOT","PC_LF","Q","2008-Q3",7.6,
"EA19","HUR","TOT","PC_LF","Q","2008-Q4",8.033334,
"EA19","HUR","TOT","PC_LF","Q","2009-Q1",9,
"EA19","HUR","TOT","PC_LF","Q","2009-Q2",9.6,
"EA19","HUR","TOT","PC_LF","Q","2009-Q3",9.9,
"EA19","HUR","TOT","PC_LF","Q","2009-Q4",10.1,
"EA19","HUR","TOT","PC_LF","Q","2010-Q1",10.2,
"EA19","HUR","TOT","PC_LF","Q","2010-Q2",10.3,
"EA19","HUR","TOT","PC_LF","Q","2010-Q3",10.2,
"EA19","HUR","TOT","PC_LF","Q","2010-Q4",10.13333,
"EA19","HUR","TOT","PC_LF","Q","2011-Q1",10.03333,
"EA19","HUR","TOT","PC_LF","Q","2011-Q2",10.03333,
"EA19","HUR","TOT","PC_LF","Q","2011-Q3",10.26667,
"EA19","HUR","TOT","PC_LF","Q","2011-Q4",10.6,
"EA19","HUR","TOT","PC_LF","Q","2012-Q1",10.93333,
"EA19","HUR","TOT","PC_LF","Q","2012-Q2",11.3,
"EA19","HUR","TOT","PC_LF","Q","2012-Q3",11.53333,
"EA19","HUR","TOT","PC_LF","Q","2012-Q4",11.8,
"EA19","HUR","TOT","PC_LF","Q","2013-Q1",12.03333,
"EA19","HUR","TOT","PC_LF","Q","2013-Q2",12.1,
"EA19","HUR","TOT","PC_LF","Q","2013-Q3",12,
"EA19","HUR","TOT","PC_LF","Q","2013-Q4",11.93333,
"EA19","HUR","TOT","PC_LF","Q","2014-Q1",11.86667,
"EA19","HUR","TOT","PC_LF","Q","2014-Q2",11.63333,
"EA19","HUR","TOT","PC_LF","Q","2014-Q3",11.53333,
"EA19","HUR","TOT","PC_LF","Q","2014-Q4",11.46667,
"EA19","HUR","TOT","PC_LF","Q","2015-Q1",11.23333,
"EA19","HUR","TOT","PC_LF","Q","2015-Q2",11.03333,
"EA19","HUR","TOT","PC_LF","Q","2015-Q3",10.7,
"EA19","HUR","TOT","PC_LF","Q","2015-Q4",10.53333,
"EA19","HUR","TOT","PC_LF","Q","2016-Q1",10.33333,
"EA19","HUR","TOT","PC_LF","Q","2016-Q2",10.13333,
"EA19","HUR","TOT","PC_LF","Q","2016-Q3",9.933333,
"EA19","HUR","TOT","PC_LF","Q","2016-Q4",9.733334,
"EA19","HUR","TOT","PC_LF","Q","2017-Q1",9.466666,
"EA19","HUR","TOT","PC_LF","Q","2017-Q2",9.166667,
"EA19","HUR","TOT","PC_LF","Q","2017-Q3",8.966666,
"EA19","HUR","TOT","PC_LF","Q","2017-Q4",8.733334,
"EA19","HUR","TOT","PC_LF","Q","2018-Q1",8.533334,
"EA19","HUR","TOT","PC_LF","Q","2018-Q2",8.266666,
"EA19","HUR","TOT","PC_LF","Q","2018-Q3",8.033334,
"EA19","HUR","TOT","PC_LF","Q","2018-Q4",7.9,
"EA19","HUR","TOT","PC_LF","Q","2019-Q1",7.766667,
"EA19","HUR","TOT","PC_LF","Q","2019-Q2",7.6,
"EA19","HUR","TOT","PC_LF","Q","2019-Q3",7.5,
"EA19","HUR","TOT","PC_LF","Q","2019-Q4",7.4,
"EA19","HUR","TOT","PC_LF","Q","2020-Q1",7.3,
"EA19","HUR","TOT","PC_LF","Q","2020-Q2",7.633333,
"LVA","HUR","TOT","PC_LF","Q","2000-Q1",14.33333,
"LVA","HUR","TOT","PC_LF","Q","2000-Q2",14.36667,
"LVA","HUR","TOT","PC_LF","Q","2000-Q3",14.36667,
"LVA","HUR","TOT","PC_LF","Q","2000-Q4",14.43333,
"LVA","HUR","TOT","PC_LF","Q","2001-Q1",13.8,
"LVA","HUR","TOT","PC_LF","Q","2001-Q2",13.1,
"LVA","HUR","TOT","PC_LF","Q","2001-Q3",13.13333,
"LVA","HUR","TOT","PC_LF","Q","2001-Q4",13.83333,
"LVA","HUR","TOT","PC_LF","Q","2002-Q1",12.63333,
"LVA","HUR","TOT","PC_LF","Q","2002-Q2",13.53333,
"LVA","HUR","TOT","PC_LF","Q","2002-Q3",11.5,
"LVA","HUR","TOT","PC_LF","Q","2002-Q4",12.26667,
"LVA","HUR","TOT","PC_LF","Q","2003-Q1",11.3,
"LVA","HUR","TOT","PC_LF","Q","2003-Q2",11.8,
"LVA","HUR","TOT","PC_LF","Q","2003-Q3",12.36667,
"LVA","HUR","TOT","PC_LF","Q","2003-Q4",11.06667,
"LVA","HUR","TOT","PC_LF","Q","2004-Q1",11.76667,
"LVA","HUR","TOT","PC_LF","Q","2004-Q2",11.4,
"LVA","HUR","TOT","PC_LF","Q","2004-Q3",11.76667,
"LVA","HUR","TOT","PC_LF","Q","2004-Q4",12.03333,
"LVA","HUR","TOT","PC_LF","Q","2005-Q1",11,
"LVA","HUR","TOT","PC_LF","Q","2005-Q2",10.13333,
"LVA","HUR","TOT","PC_LF","Q","2005-Q3",10,
"LVA","HUR","TOT","PC_LF","Q","2005-Q4",8.866667,
"LVA","HUR","TOT","PC_LF","Q","2006-Q1",8.133333,
"LVA","HUR","TOT","PC_LF","Q","2006-Q2",6.933333,
"LVA","HUR","TOT","PC_LF","Q","2006-Q3",6.366667,
"LVA","HUR","TOT","PC_LF","Q","2006-Q4",6.533333,
"LVA","HUR","TOT","PC_LF","Q","2007-Q1",6.7,
"LVA","HUR","TOT","PC_LF","Q","2007-Q2",6.1,
"LVA","HUR","TOT","PC_LF","Q","2007-Q3",5.9,
"LVA","HUR","TOT","PC_LF","Q","2007-Q4",5.466667,
"LVA","HUR","TOT","PC_LF","Q","2008-Q1",6.366667,
"LVA","HUR","TOT","PC_LF","Q","2008-Q2",6.433333,
"LVA","HUR","TOT","PC_LF","Q","2008-Q3",7.733333,
"LVA","HUR","TOT","PC_LF","Q","2008-Q4",10.5,
"LVA","HUR","TOT","PC_LF","Q","2009-Q1",13.66667,
"LVA","HUR","TOT","PC_LF","Q","2009-Q2",17.06667,
"LVA","HUR","TOT","PC_LF","Q","2009-Q3",19.4,
"LVA","HUR","TOT","PC_LF","Q","2009-Q4",20.26667,
"LVA","HUR","TOT","PC_LF","Q","2010-Q1",20.46667,
"LVA","HUR","TOT","PC_LF","Q","2010-Q2",20.16667,
"LVA","HUR","TOT","PC_LF","Q","2010-Q3",19.06667,
"LVA","HUR","TOT","PC_LF","Q","2010-Q4",18.06667,
"LVA","HUR","TOT","PC_LF","Q","2011-Q1",16.96667,
"LVA","HUR","TOT","PC_LF","Q","2011-Q2",16.96667,
"LVA","HUR","TOT","PC_LF","Q","2011-Q3",15.5,
"LVA","HUR","TOT","PC_LF","Q","2011-Q4",15.36667,
"LVA","HUR","TOT","PC_LF","Q","2012-Q1",15.73333,
"LVA","HUR","TOT","PC_LF","Q","2012-Q2",16.16667,
"LVA","HUR","TOT","PC_LF","Q","2012-Q3",13.96667,
"LVA","HUR","TOT","PC_LF","Q","2012-Q4",14.2,
"LVA","HUR","TOT","PC_LF","Q","2013-Q1",12.56667,
"LVA","HUR","TOT","PC_LF","Q","2013-Q2",11.36667,
"LVA","HUR","TOT","PC_LF","Q","2013-Q3",11.96667,
"LVA","HUR","TOT","PC_LF","Q","2013-Q4",11.46667,
"LVA","HUR","TOT","PC_LF","Q","2014-Q1",11.4,
"LVA","HUR","TOT","PC_LF","Q","2014-Q2",10.7,
"LVA","HUR","TOT","PC_LF","Q","2014-Q3",10.76667,
"LVA","HUR","TOT","PC_LF","Q","2014-Q4",10.43333,
"LVA","HUR","TOT","PC_LF","Q","2015-Q1",9.833333,
"LVA","HUR","TOT","PC_LF","Q","2015-Q2",9.766666,
"LVA","HUR","TOT","PC_LF","Q","2015-Q3",9.933333,
"LVA","HUR","TOT","PC_LF","Q","2015-Q4",10,
"LVA","HUR","TOT","PC_LF","Q","2016-Q1",9.8,
"LVA","HUR","TOT","PC_LF","Q","2016-Q2",9.566667,
"LVA","HUR","TOT","PC_LF","Q","2016-Q3",9.766666,
"LVA","HUR","TOT","PC_LF","Q","2016-Q4",9.433333,
"LVA","HUR","TOT","PC_LF","Q","2017-Q1",8.933333,
"LVA","HUR","TOT","PC_LF","Q","2017-Q2",8.9,
"LVA","HUR","TOT","PC_LF","Q","2017-Q3",8.7,
"LVA","HUR","TOT","PC_LF","Q","2017-Q4",8.266666,
"LVA","HUR","TOT","PC_LF","Q","2018-Q1",7.833333,
"LVA","HUR","TOT","PC_LF","Q","2018-Q2",7.666667,
"LVA","HUR","TOT","PC_LF","Q","2018-Q3",7.133333,
"LVA","HUR","TOT","PC_LF","Q","2018-Q4",6.966667,
"LVA","HUR","TOT","PC_LF","Q","2019-Q1",6.566667,
"LVA","HUR","TOT","PC_LF","Q","2019-Q2",6.366667,
"LVA","HUR","TOT","PC_LF","Q","2019-Q3",6.2,
"LVA","HUR","TOT","PC_LF","Q","2019-Q4",6.066667,
"LVA","HUR","TOT","PC_LF","Q","2020-Q1",7.066667,
"LVA","HUR","TOT","PC_LF","Q","2020-Q2",8.6,
"LTU","HUR","TOT","PC_LF","Q","2000-Q1",15.63333,
"LTU","HUR","TOT","PC_LF","Q","2000-Q2",16.5,
"LTU","HUR","TOT","PC_LF","Q","2000-Q3",16.96667,
"LTU","HUR","TOT","PC_LF","Q","2000-Q4",16.6,
"LTU","HUR","TOT","PC_LF","Q","2001-Q1",17.73333,
"LTU","HUR","TOT","PC_LF","Q","2001-Q2",17.53333,
"LTU","HUR","TOT","PC_LF","Q","2001-Q3",16.8,
"LTU","HUR","TOT","PC_LF","Q","2001-Q4",17.5,
"LTU","HUR","TOT","PC_LF","Q","2002-Q1",15.93333,
"LTU","HUR","TOT","PC_LF","Q","2002-Q2",13.46667,
"LTU","HUR","TOT","PC_LF","Q","2002-Q3",12.9,
"LTU","HUR","TOT","PC_LF","Q","2002-Q4",12.8,
"LTU","HUR","TOT","PC_LF","Q","2003-Q1",12.46667,
"LTU","HUR","TOT","PC_LF","Q","2003-Q2",13,
"LTU","HUR","TOT","PC_LF","Q","2003-Q3",12.43333,
"LTU","HUR","TOT","PC_LF","Q","2003-Q4",11.86667,
"LTU","HUR","TOT","PC_LF","Q","2004-Q1",11.4,
"LTU","HUR","TOT","PC_LF","Q","2004-Q2",10.9,
"LTU","HUR","TOT","PC_LF","Q","2004-Q3",10.76667,
"LTU","HUR","TOT","PC_LF","Q","2004-Q4",10.5,
"LTU","HUR","TOT","PC_LF","Q","2005-Q1",9.533334,
"LTU","HUR","TOT","PC_LF","Q","2005-Q2",8.966666,
"LTU","HUR","TOT","PC_LF","Q","2005-Q3",7.733333,
"LTU","HUR","TOT","PC_LF","Q","2005-Q4",7.033333,
"LTU","HUR","TOT","PC_LF","Q","2006-Q1",6.433333,
"LTU","HUR","TOT","PC_LF","Q","2006-Q2",5.833333,
"LTU","HUR","TOT","PC_LF","Q","2006-Q3",5.766667,
"LTU","HUR","TOT","PC_LF","Q","2006-Q4",5.1,
"LTU","HUR","TOT","PC_LF","Q","2007-Q1",4.366667,
"LTU","HUR","TOT","PC_LF","Q","2007-Q2",4.333333,
"LTU","HUR","TOT","PC_LF","Q","2007-Q3",4.233333,
"LTU","HUR","TOT","PC_LF","Q","2007-Q4",4.066667,
"LTU","HUR","TOT","PC_LF","Q","2008-Q1",4.166667,
"LTU","HUR","TOT","PC_LF","Q","2008-Q2",4.4,
"LTU","HUR","TOT","PC_LF","Q","2008-Q3",6.366667,
"LTU","HUR","TOT","PC_LF","Q","2008-Q4",8.333333,
"LTU","HUR","TOT","PC_LF","Q","2009-Q1",10.7,
"LTU","HUR","TOT","PC_LF","Q","2009-Q2",13.33333,
"LTU","HUR","TOT","PC_LF","Q","2009-Q3",14.9,
"LTU","HUR","TOT","PC_LF","Q","2009-Q4",16.26667,
"LTU","HUR","TOT","PC_LF","Q","2010-Q1",17.33333,
"LTU","HUR","TOT","PC_LF","Q","2010-Q2",18.2,
"LTU","HUR","TOT","PC_LF","Q","2010-Q3",18.16667,
"LTU","HUR","TOT","PC_LF","Q","2010-Q4",17.63333,
"LTU","HUR","TOT","PC_LF","Q","2011-Q1",16.83333,
"LTU","HUR","TOT","PC_LF","Q","2011-Q2",15.8,
"LTU","HUR","TOT","PC_LF","Q","2011-Q3",15.3,
"LTU","HUR","TOT","PC_LF","Q","2011-Q4",13.66667,
"LTU","HUR","TOT","PC_LF","Q","2012-Q1",14,
"LTU","HUR","TOT","PC_LF","Q","2012-Q2",13.5,
"LTU","HUR","TOT","PC_LF","Q","2012-Q3",13.1,
"LTU","HUR","TOT","PC_LF","Q","2012-Q4",13,
"LTU","HUR","TOT","PC_LF","Q","2013-Q1",12.06667,
"LTU","HUR","TOT","PC_LF","Q","2013-Q2",11.73333,
"LTU","HUR","TOT","PC_LF","Q","2013-Q3",11.73333,
"LTU","HUR","TOT","PC_LF","Q","2013-Q4",11.66667,
"LTU","HUR","TOT","PC_LF","Q","2014-Q1",11.3,
"LTU","HUR","TOT","PC_LF","Q","2014-Q2",11.06667,
"LTU","HUR","TOT","PC_LF","Q","2014-Q3",10.23333,
"LTU","HUR","TOT","PC_LF","Q","2014-Q4",10.33333,
"LTU","HUR","TOT","PC_LF","Q","2015-Q1",9.3,
"LTU","HUR","TOT","PC_LF","Q","2015-Q2",9.266666,
"LTU","HUR","TOT","PC_LF","Q","2015-Q3",9.166667,
"LTU","HUR","TOT","PC_LF","Q","2015-Q4",8.833333,
"LTU","HUR","TOT","PC_LF","Q","2016-Q1",8.066667,
"LTU","HUR","TOT","PC_LF","Q","2016-Q2",8.1,
"LTU","HUR","TOT","PC_LF","Q","2016-Q3",7.9,
"LTU","HUR","TOT","PC_LF","Q","2016-Q4",7.6,
"LTU","HUR","TOT","PC_LF","Q","2017-Q1",7.666667,
"LTU","HUR","TOT","PC_LF","Q","2017-Q2",7.3,
"LTU","HUR","TOT","PC_LF","Q","2017-Q3",6.766667,
"LTU","HUR","TOT","PC_LF","Q","2017-Q4",6.733333,
"LTU","HUR","TOT","PC_LF","Q","2018-Q1",6.6,
"LTU","HUR","TOT","PC_LF","Q","2018-Q2",6.033333,
"LTU","HUR","TOT","PC_LF","Q","2018-Q3",6.033333,
"LTU","HUR","TOT","PC_LF","Q","2018-Q4",6.033333,
"LTU","HUR","TOT","PC_LF","Q","2019-Q1",6.033333,
"LTU","HUR","TOT","PC_LF","Q","2019-Q2",6.1,
"LTU","HUR","TOT","PC_LF","Q","2019-Q3",6.566667,
"LTU","HUR","TOT","PC_LF","Q","2019-Q4",6.433333,
"LTU","HUR","TOT","PC_LF","Q","2020-Q1",6.333333,
"LTU","HUR","TOT","PC_LF","Q","2020-Q2",8.366667,
"COL","HUR","TOT","PC_LF","Q","2007-Q1",11.60005,
"COL","HUR","TOT","PC_LF","Q","2007-Q2",11.30454,
"COL","HUR","TOT","PC_LF","Q","2007-Q3",11.03503,
"COL","HUR","TOT","PC_LF","Q","2007-Q4",10.88607,
"COL","HUR","TOT","PC_LF","Q","2008-Q1",10.89308,
"COL","HUR","TOT","PC_LF","Q","2008-Q2",11.11581,
"COL","HUR","TOT","PC_LF","Q","2008-Q3",11.5067,
"COL","HUR","TOT","PC_LF","Q","2008-Q4",11.58211,
"COL","HUR","TOT","PC_LF","Q","2009-Q1",11.60231,
"COL","HUR","TOT","PC_LF","Q","2009-Q2",11.80487,
"COL","HUR","TOT","PC_LF","Q","2009-Q3",12.30415,
"COL","HUR","TOT","PC_LF","Q","2009-Q4",12.52846,
"COL","HUR","TOT","PC_LF","Q","2010-Q1",11.76194,
"COL","HUR","TOT","PC_LF","Q","2010-Q2",12.1056,
"COL","HUR","TOT","PC_LF","Q","2010-Q3",11.65434,
"COL","HUR","TOT","PC_LF","Q","2010-Q4",11.8032,
"COL","HUR","TOT","PC_LF","Q","2011-Q1",11.18322,
"COL","HUR","TOT","PC_LF","Q","2011-Q2",11.22085,
"COL","HUR","TOT","PC_LF","Q","2011-Q3",10.63244,
"COL","HUR","TOT","PC_LF","Q","2011-Q4",10.48291,
"COL","HUR","TOT","PC_LF","Q","2012-Q1",10.38929,
"COL","HUR","TOT","PC_LF","Q","2012-Q2",10.67135,
"COL","HUR","TOT","PC_LF","Q","2012-Q3",10.3509,
"COL","HUR","TOT","PC_LF","Q","2012-Q4",10.31184,
"COL","HUR","TOT","PC_LF","Q","2013-Q1",10.20062,
"COL","HUR","TOT","PC_LF","Q","2013-Q2",9.777081,
"COL","HUR","TOT","PC_LF","Q","2013-Q3",9.576699,
"COL","HUR","TOT","PC_LF","Q","2013-Q4",9.236523,
"COL","HUR","TOT","PC_LF","Q","2014-Q1",9.390753,
"COL","HUR","TOT","PC_LF","Q","2014-Q2",9.123609,
"COL","HUR","TOT","PC_LF","Q","2014-Q3",9.034634,
"COL","HUR","TOT","PC_LF","Q","2014-Q4",9.064255,
"COL","HUR","TOT","PC_LF","Q","2015-Q1",8.720994,
"COL","HUR","TOT","PC_LF","Q","2015-Q2",9.02632,
"COL","HUR","TOT","PC_LF","Q","2015-Q3",9.112157,
"COL","HUR","TOT","PC_LF","Q","2015-Q4",8.946074,
"COL","HUR","TOT","PC_LF","Q","2016-Q1",9.492131,
"COL","HUR","TOT","PC_LF","Q","2016-Q2",9.092524,
"COL","HUR","TOT","PC_LF","Q","2016-Q3",9.291468,
"COL","HUR","TOT","PC_LF","Q","2016-Q4",9.186359,
"COL","HUR","TOT","PC_LF","Q","2017-Q1",9.425676,
"COL","HUR","TOT","PC_LF","Q","2017-Q2",9.225171,
"COL","HUR","TOT","PC_LF","Q","2017-Q3",9.500012,
"COL","HUR","TOT","PC_LF","Q","2017-Q4",9.523751,
"COL","HUR","TOT","PC_LF","Q","2018-Q1",9.432066,
"COL","HUR","TOT","PC_LF","Q","2018-Q2",9.599787,
"COL","HUR","TOT","PC_LF","Q","2018-Q3",9.603293,
"COL","HUR","TOT","PC_LF","Q","2018-Q4",10.22719,
"COL","HUR","TOT","PC_LF","Q","2019-Q1",10.4493,
"COL","HUR","TOT","PC_LF","Q","2019-Q2",10.29422,
"COL","HUR","TOT","PC_LF","Q","2019-Q3",10.76895,
"COL","HUR","TOT","PC_LF","Q","2019-Q4",10.65547,
"COL","HUR","TOT","PC_LF","Q","2020-Q1",11.21777,
"COL","HUR","TOT","PC_LF","Q","2020-Q2",20.66599,
"EU27_2020","HUR","TOT","PC_LF","Q","2000-Q1",9.2,
"EU27_2020","HUR","TOT","PC_LF","Q","2000-Q2",9.066667,
"EU27_2020","HUR","TOT","PC_LF","Q","2000-Q3",8.933333,
"EU27_2020","HUR","TOT","PC_LF","Q","2000-Q4",8.766666,
"EU27_2020","HUR","TOT","PC_LF","Q","2001-Q1",8.7,
"EU27_2020","HUR","TOT","PC_LF","Q","2001-Q2",8.7,
"EU27_2020","HUR","TOT","PC_LF","Q","2001-Q3",8.733334,
"EU27_2020","HUR","TOT","PC_LF","Q","2001-Q4",8.866667,
"EU27_2020","HUR","TOT","PC_LF","Q","2002-Q1",8.966666,
"EU27_2020","HUR","TOT","PC_LF","Q","2002-Q2",9.033334,
"EU27_2020","HUR","TOT","PC_LF","Q","2002-Q3",9.1,
"EU27_2020","HUR","TOT","PC_LF","Q","2002-Q4",9.1,
"EU27_2020","HUR","TOT","PC_LF","Q","2003-Q1",9.766666,
"EU27_2020","HUR","TOT","PC_LF","Q","2003-Q2",9.8,
"EU27_2020","HUR","TOT","PC_LF","Q","2003-Q3",9.8,
"EU27_2020","HUR","TOT","PC_LF","Q","2003-Q4",9.866667,
"EU27_2020","HUR","TOT","PC_LF","Q","2004-Q1",10,
"EU27_2020","HUR","TOT","PC_LF","Q","2004-Q2",9.933333,
"EU27_2020","HUR","TOT","PC_LF","Q","2004-Q3",9.9,
"EU27_2020","HUR","TOT","PC_LF","Q","2004-Q4",9.866667,
"EU27_2020","HUR","TOT","PC_LF","Q","2005-Q1",9.766666,
"EU27_2020","HUR","TOT","PC_LF","Q","2005-Q2",9.733334,
"EU27_2020","HUR","TOT","PC_LF","Q","2005-Q3",9.533334,
"EU27_2020","HUR","TOT","PC_LF","Q","2005-Q4",9.4,
"EU27_2020","HUR","TOT","PC_LF","Q","2006-Q1",9.1,
"EU27_2020","HUR","TOT","PC_LF","Q","2006-Q2",8.8,
"EU27_2020","HUR","TOT","PC_LF","Q","2006-Q3",8.5,
"EU27_2020","HUR","TOT","PC_LF","Q","2006-Q4",8.2,
"EU27_2020","HUR","TOT","PC_LF","Q","2007-Q1",7.833333,
"EU27_2020","HUR","TOT","PC_LF","Q","2007-Q2",7.5,
"EU27_2020","HUR","TOT","PC_LF","Q","2007-Q3",7.4,
"EU27_2020","HUR","TOT","PC_LF","Q","2007-Q4",7.233333,
"EU27_2020","HUR","TOT","PC_LF","Q","2008-Q1",7.066667,
"EU27_2020","HUR","TOT","PC_LF","Q","2008-Q2",7.133333,
"EU27_2020","HUR","TOT","PC_LF","Q","2008-Q3",7.233333,
"EU27_2020","HUR","TOT","PC_LF","Q","2008-Q4",7.633333,
"EU27_2020","HUR","TOT","PC_LF","Q","2009-Q1",8.533334,
"EU27_2020","HUR","TOT","PC_LF","Q","2009-Q2",9.1,
"EU27_2020","HUR","TOT","PC_LF","Q","2009-Q3",9.433333,
"EU27_2020","HUR","TOT","PC_LF","Q","2009-Q4",9.666667,
"EU27_2020","HUR","TOT","PC_LF","Q","2010-Q1",9.933333,
"EU27_2020","HUR","TOT","PC_LF","Q","2010-Q2",9.966666,
"EU27_2020","HUR","TOT","PC_LF","Q","2010-Q3",9.9,
"EU27_2020","HUR","TOT","PC_LF","Q","2010-Q4",9.833333,
"EU27_2020","HUR","TOT","PC_LF","Q","2011-Q1",9.733334,
"EU27_2020","HUR","TOT","PC_LF","Q","2011-Q2",9.733334,
"EU27_2020","HUR","TOT","PC_LF","Q","2011-Q3",9.966666,
"EU27_2020","HUR","TOT","PC_LF","Q","2011-Q4",10.2,
"EU27_2020","HUR","TOT","PC_LF","Q","2012-Q1",10.5,
"EU27_2020","HUR","TOT","PC_LF","Q","2012-Q2",10.8,
"EU27_2020","HUR","TOT","PC_LF","Q","2012-Q3",11.03333,
"EU27_2020","HUR","TOT","PC_LF","Q","2012-Q4",11.23333,
"EU27_2020","HUR","TOT","PC_LF","Q","2013-Q1",11.46667,
"EU27_2020","HUR","TOT","PC_LF","Q","2013-Q2",11.5,
"EU27_2020","HUR","TOT","PC_LF","Q","2013-Q3",11.4,
"EU27_2020","HUR","TOT","PC_LF","Q","2013-Q4",11.26667,
"EU27_2020","HUR","TOT","PC_LF","Q","2014-Q1",11.16667,
"EU27_2020","HUR","TOT","PC_LF","Q","2014-Q2",10.9,
"EU27_2020","HUR","TOT","PC_LF","Q","2014-Q3",10.73333,
"EU27_2020","HUR","TOT","PC_LF","Q","2014-Q4",10.63333,
"EU27_2020","HUR","TOT","PC_LF","Q","2015-Q1",10.43333,
"EU27_2020","HUR","TOT","PC_LF","Q","2015-Q2",10.2,
"EU27_2020","HUR","TOT","PC_LF","Q","2015-Q3",9.9,
"EU27_2020","HUR","TOT","PC_LF","Q","2015-Q4",9.666667,
"EU27_2020","HUR","TOT","PC_LF","Q","2016-Q1",9.466666,
"EU27_2020","HUR","TOT","PC_LF","Q","2016-Q2",9.266666,
"EU27_2020","HUR","TOT","PC_LF","Q","2016-Q3",9.033334,
"EU27_2020","HUR","TOT","PC_LF","Q","2016-Q4",8.8,
"EU27_2020","HUR","TOT","PC_LF","Q","2017-Q1",8.5,
"EU27_2020","HUR","TOT","PC_LF","Q","2017-Q2",8.266666,
"EU27_2020","HUR","TOT","PC_LF","Q","2017-Q3",8.066667,
"EU27_2020","HUR","TOT","PC_LF","Q","2017-Q4",7.8,
"EU27_2020","HUR","TOT","PC_LF","Q","2018-Q1",7.6,
"EU27_2020","HUR","TOT","PC_LF","Q","2018-Q2",7.333333,
"EU27_2020","HUR","TOT","PC_LF","Q","2018-Q3",7.166667,
"EU27_2020","HUR","TOT","PC_LF","Q","2018-Q4",7.033333,
"EU27_2020","HUR","TOT","PC_LF","Q","2019-Q1",6.933333,
"EU27_2020","HUR","TOT","PC_LF","Q","2019-Q2",6.7,
"EU27_2020","HUR","TOT","PC_LF","Q","2019-Q3",6.633333,
"EU27_2020","HUR","TOT","PC_LF","Q","2019-Q4",6.566667,
"EU27_2020","HUR","TOT","PC_LF","Q","2020-Q1",6.533333,
"EU27_2020","HUR","TOT","PC_LF","Q","2020-Q2",6.933333,
